fire,full_text,media_link,place,created_at
Maria,We're happy to share this smoke-free #VIIRS image of #California today. @NPR reports that the #KincadeFire &amp; #MariaFire are almost fully contained. #CAwx https://t.co/59xJYqqxOc https://t.co/2d8O2ArYoY,https://twitter.com/UWCIMSS/status/1191494136303624194/photo/1,,2019-11-04 23:15:13
Kincade,We're happy to share this smoke-free #VIIRS image of #California today. @NPR reports that the #KincadeFire &amp; #MariaFire are almost fully contained. #CAwx https://t.co/59xJYqqxOc https://t.co/2d8O2ArYoY,https://twitter.com/UWCIMSS/status/1191494136303624194/photo/1,,2019-11-04 23:15:13
Maria,Poor CA... my heart is with you 👀💛🧡❤️ hopefully this horror is over soon #KincadeFire #MariaFire https://t.co/7CwvGMSk9B,,,2019-11-04 23:16:19
Kincade,Poor CA... my heart is with you 👀💛🧡❤️ hopefully this horror is over soon #KincadeFire #MariaFire https://t.co/7CwvGMSk9B,,,2019-11-04 23:16:19
Kincade,"All evacuation warnings for the #KincadeFire have been lifted, according to the Sonoma County Sheriff's Office. https://t.co/hm7dqhpIU5",,,2019-11-04 23:20:22
Kincade,"Sheriff refers to it as the ""final Kincade Fire Nixle"" #KincadeFire https://t.co/dz5oGc9KE1 https://t.co/3yBMedcj0p",https://twitter.com/KSRO/status/1191495590703771648/photo/1,,2019-11-04 23:21:00
Tick,Engine 71 🚒 that was assigned to Strike Team 1205A has returned from the #KincadeFire and #TickFire. All of the personnel were able to get some rest over the weekend and some are back on duty today. https://t.co/Alk8qhx7Md,https://twitter.com/cityofalhambra/status/1191495662086438912/photo/1,,2019-11-04 23:21:17
Kincade,Engine 71 🚒 that was assigned to Strike Team 1205A has returned from the #KincadeFire and #TickFire. All of the personnel were able to get some rest over the weekend and some are back on duty today. https://t.co/Alk8qhx7Md,https://twitter.com/cityofalhambra/status/1191495662086438912/photo/1,,2019-11-04 23:21:17
Kincade,it may be dry but it’s still nice to see some clear skies after the #kincadefire: https://t.co/3DINbqRPLC,,,2019-11-04 23:22:36
Kincade,"The federal judge overseeing PG&amp;E's criminal probation for federal pipeline safety violations is asking the utility what role its equipment may have played in sparking the #KincadeFire.
https://t.co/fBLzVCQzUz",,,2019-11-04 23:23:00
Kincade,"ROHNERT PARK ALERT: ALL EVACUATIONS LIFTED, WHICH MEANS THE ONLY THING THAT MADE US SPECIAL IS GONE. 😥 SEE YOU NEXT YEAR! UNTIL THEN, COME FOR THE BIG BOX STORES, STAY FOR THE BANAL CHAIN RESTAURANTS. #KincadeFire #rohnertpark #nixle",,,2019-11-04 23:23:15
Kincade,"Hear from Avani Borton with @SunriseSoCo, one of the many displaced by the #KincadeFire, outside @PGE4Me HQ as she discusses the impact the fires have had on her and her concerns about the future as these fires continue to get worse in California due to the #ClimateCrisis. https://t.co/GgEDUFOfm0",https://twitter.com/sunrisebayarea/status/1191496701493645312/video/1,,2019-11-04 23:25:25
Kincade,Latest briefing from EDM Digest: https://t.co/iBpXa6yNwh #Grenfellreport #GrenfellTower #KincadeFire #wildfire,,,2019-11-04 23:25:34
Kincade,"#Sonoma County: All evacuation warnings lifted for the #KincadeFire 
Please take advantage of the Local Assistance Center in Healdsburg to help get on the road to recovery. ⬇️ https://t.co/wemiSAwIOH",,,2019-11-04 23:29:04
Kincade,"Allstate has claims experts ready to help. Customers with a claim from the #KincadeFire can call 1-800-547-8676 or stop by the #Healdsburg Community Center at 1557 Healdsburg Ave from 10am-7pm to file a claim. For further details, please visit https://t.co/cEDU8Iy0W4 https://t.co/AlGyQQzUWV",https://twitter.com/AllstateinCA/status/1191498243152261129/photo/1,,2019-11-04 23:31:32
Kincade,"I’m so proud of my Dad, Mark Dunn. Read this article about how personal this recent fire was for him and his crew ❤️

#kincaidfire #kincadefire #cawildfire #kincaidefire #california 

It’s very personal': All-local fire crew volunteers to defend Santa Rosa https://t.co/Opok7GHMsa",,"Lake Havasu City, AZ",2019-11-04 23:31:50
Kincade,"RT CALFIRELNU: #kincadefire Repopulation Update for Monday November 4, 2019 at 3:00 PM. More Here: https://t.co/V2M8jFGXUX https://t.co/hdVk32c0k4 #QuakeFactor",https://twitter.com/CALFIRELNU/status/1191492164062085121/photo/1,,2019-11-04 23:34:34
Kincade,"RT CAL_FIRE ""RT CALFIRELNU: #kincadefire Repopulation Update for Monday November 4, 2019 at 3:00 PM. More Here: https://t.co/FhX4v3rg6p https://t.co/gsXvQwmN6j""",https://twitter.com/CALFIRELNU/status/1191492164062085121/photo/1,,2019-11-04 23:34:43
Kincade,#KincadeFire update https://t.co/QHcDndoEBR,,,2019-11-04 23:36:31
Kincade,"Great job, @ChaseCenter! 🙂 #MakingADifference #DubNation #PrayForSonomaCounty #PrayForWineCountry #KincadeFire https://t.co/BXYPL4xaH1",,,2019-11-04 23:38:00
Kincade,"Burning more than 77,000 acres in Northern California, the #KincadeFire has disrupted everyday life for countless people in the region. With fire safety in the spotlight, HappyCo covers best practices for preventative inspections #FireSafety --&gt; 🔥 https://t.co/gtIlunu0TD https://t.co/3A0DHyu6Va",https://twitter.com/HappyCo/status/1191500641597718528/photo/1,,2019-11-04 23:41:04
Kincade,RCU partnered with @MountainMikes and #ChandiHospitalityGroup to provide free meals to nearly 300 first responders and evacuees last Friday and Saturday! #kincadefire #communitystrong https://t.co/ZrHx9ecjTy,https://twitter.com/RedwoodCU/status/1191502646701690885/photo/1,,2019-11-04 23:49:02
Kincade,"Today on the blog, it's about life right now in California: A conference, a fire and a community. #ATA60 #KincadeFire #SonomaCounty https://t.co/zVbU0EDrvx https://t.co/6nvlUGafBP",https://twitter.com/LifeTranslated/status/1191503646426619905/photo/1,,2019-11-04 23:53:01
Kincade,"#RT @CAL_FIRE: RT @CALFIRELNU: #kincadefire Repopulation Update for Monday November 4, 2019 at 3:00 PM. More Here: https://t.co/BQuX9vWCwU https://t.co/KxXTnsx2WS",https://twitter.com/CALFIRELNU/status/1191492164062085121/photo/1,,2019-11-04 23:54:07
Kincade,"#RT @CAL_FIRE: RT @CALFIRELNU: #kincadefire Repopulation Update for Monday November 4, 2019 at 3:00 PM. More Here: https://t.co/yAEijpBL6V https://t.co/BfUb21Us0W",https://twitter.com/CALFIRELNU/status/1191492164062085121/photo/1,,2019-11-04 23:54:12
Kincade,#SonomaCounty residents were only two years removed from the devastating 2017 #TubbsFire and had become organized since then. This helped #firefighters get in to fight the #KincadeFire instead of getting people to #safety. https://t.co/vKNKGHfhcD @govtechnews #CaliforniaFires,,,2019-11-04 23:59:59
Getty,Column: Why did no one warn the housekeepers about the #GettyFire ? - Los Angeles Times #BecauseRacism #Racism #Sexism #WhitePeople #WhitePrivilege  #ThatsWhytRumpIsAnAssholeAboutFires #PrivilegedRacistSexustWhiteMan # https://t.co/l3TUR0Pa8I,,,2019-11-05 00:00:05
Kincade,"Residents from the City of #Windsor gathered together on Nov 3rd to say thank you to all the First Responders who helped their community stay safe during the #KincadeFire.
Photo: Will Bucquoy  #SonomaCounty https://t.co/pqa19z8H60",https://twitter.com/CEDRdigital/status/1191505565261930496/photo/1,,2019-11-05 00:00:38
Getty,"Moore used to attend Mass at St. Martin of Tours and even served as an adviser to the youth group. Last Friday, he was representing the firefighters who had spent the week working around the clock to put out the #GettyFire and help families affected by it. https://t.co/QmEGXqcPVK",,,2019-11-05 00:02:35
Kincade,"#KincadeFire is 80% contained. Thanks to ALL #FirstResponders during this time of need. Very proud of the mutual aid provided by our own, including @ModestoFire @MercedFireDept @MRDFireOES @StanEmergency @TurlockFire Hughson Fire Dept, Denair Fire District, &amp; Los Banos Fire Dept.",,,2019-11-05 00:05:01
Kincade,"#RT @CAL_FIRE: RT @CALFIRELNU: #kincadefire Repopulation Update for Monday November 4, 2019 at 3:00 PM. More Here: https://t.co/1EvaKrnm3T https://t.co/MkggRKs4Uv",https://twitter.com/CALFIRELNU/status/1191492164062085121/photo/1,,2019-11-05 00:08:44
Kincade,The Sonoma County Sheriff's Office has announced that all evacuation warnings have been lifted and all checkpoints have been removed as of Monday. The #KincadeFire containment is now up to 80 per cent. https://t.co/SpGbZ7F7dY #CaliforniaFires,,,2019-11-05 00:12:07
Maria,@washingtonpost No mention that neither El Niño nor La Niña is active right now. How can an 85% chance of a neutral ENSO result in an abnormal #California fall and winter precipitation? #MariaFire #KincadeFire #CAFire #Firewx #CAwx https://t.co/PzL59TSZO6,,,2019-11-05 00:21:27
Kincade,@washingtonpost No mention that neither El Niño nor La Niña is active right now. How can an 85% chance of a neutral ENSO result in an abnormal #California fall and winter precipitation? #MariaFire #KincadeFire #CAFire #Firewx #CAwx https://t.co/PzL59TSZO6,,,2019-11-05 00:21:27
Kincade,All of the evacuation orders and warnings for the #KincadeFire  have been lifted by the @sonomasheriff on Monday. Full containment is expected on Thursday. https://t.co/hQRyCrBDXN,,,2019-11-05 00:23:06
Kincade,Long lines at the Sonoma County Assistance Center as folks impacted by the Kincade Fire seek help. Some people have gone through this before with Tubbs Fire and they’re in need yet again. #KincadeFire https://t.co/40znkCLkiH,https://twitter.com/JodiHernandezTV/status/1191512771185086464/photo/1,"Healdsburg, CA",2019-11-05 00:29:16
Kincade,"While the lights may go out at times, the stars over #SonomaCounty continue to shine. Read more of our #InsidersView, Day 5 of a 7 Day Series about the recent #KincadeFire: ⁣https://t.co/BP2ag863EE. #motivationmonday #sonomastrong #sonomashines #gatherinsonoma @InsideSonoma https://t.co/cV2GTceo2a",https://twitter.com/redcarwine/status/1191513446698733568/photo/1,,2019-11-05 00:31:57
Kincade,"Once the fire is out, crews still have a lot of work to do: repairing fences, roads, stream crossings and minimizing erosion. #kincadefire https://t.co/RDCHEDUHe5",,,2019-11-05 00:34:50
Kincade,"@Twitter You blocked me at the start of the evacuation in Sonoma county. I use Twitter for up to date news. I called @KingJames a B and a Trd. So 1 week in Twitter jail. Seriously? WTF ? #kincadefire 
#FirstAmendment #twitterjail #commies great timing. #yousuck",,,2019-11-05 00:37:55
Kincade,"#kincadefire containment expected by Thursday, evac orders lifted. #wildfires #fire #firefighters #kincade #california #calfire #pge https://t.co/xKNjGvWCZA",,,2019-11-05 00:39:13
Kincade,"People impacted by the #Kincadefire can get help at the Local Assistance Center now open at the Healdsburg Community Center, 1557 Healdsburg Ave. The LAC is open daily from 10AM-7PM through 11/6. 

All #SonomaCounty residents can access services regardless of immigration status.",,,2019-11-05 00:40:57
Kincade,"Be our light in the darkness, O Lord, and in your great mercy defend us from all perils and dangers of this night; for the love of your only Son, our Savior Jesus Christ. Amen.

#Pray for #Syria, #KincadeFire, #iraqiprotest, #hongkongpolicebrutality, #Peace",,,2019-11-05 00:44:41
Kincade,"A federal judge wants @PGE4Me to explain if it's plausible that a broken ""jumper cable"" on its transmission tower sparked the #KincadeFire. Here are the questions he's ordered the utility to answer by Nov 29. @KTVU https://t.co/S7HGyigCRk",https://twitter.com/simoneaponte/status/1191517523012796416/photo/1,,2019-11-05 00:48:09
Kincade,"In a report to the CPUC, @PGE4Me said it found the broken ""jumper cable"" on a high-voltage tower near Geyserville around 9:20 p.m. on Oct. 23. The #KincadeFire ignited roughly 10 minutes later. https://t.co/42G4xNTNpL",,,2019-11-05 00:48:12
Kincade,"Are you in need of help, food or money to cover rent after the #Kincadefire? Here's where to go: https://t.co/8AOEuD8sIf",,,2019-11-05 00:49:52
Kincade,"SR residents who suffered lost wages, loss of food, or other hardships due to the #KincadeFire, may visit the Local Assistance Center setup at the Healdsburg Community Center to connect with helpful resources from 10am-7pm daily through Wed, 11/6. Details: https://t.co/v3cC8vfmC3 https://t.co/lqrCEbrftN",https://twitter.com/CityofSantaRosa/status/1191518584599506944/photo/1,,2019-11-05 00:52:22
Kincade,"If you lost wages, food, or can use some help from the #KincadeFire, there is a resource center at the Healdsburg Community Center, starting today. Sonoma County Legal Aid is also available to help with insurance claims and other issues.
https://t.co/8J4Tsi1Qfo",,,2019-11-05 00:56:45
Kincade,"Our Local Assistance Center is open at the Healdsburg Community Center. #KincadeFire #LocalAssistanceCenter
https://t.co/c0x8z64RCo",,,2019-11-05 01:03:58
Getty,Incredible story...we highly recommend taking a quick moment to read this...wow. #GettyFire https://t.co/8LonPrmlLA,,,2019-11-05 01:09:41
Kincade,Sutter Santa Rosa Regional Hospital is now open. Thank you to the emergency responders and our teams for their hard work to protect our community and patients. More details in our newsroom: https://t.co/3m82hsu2k7. #KincadeFire https://t.co/RsO57IgtM1,https://twitter.com/SutterHealth/status/1191524212189618177/photo/1,,2019-11-05 01:14:44
Kincade,"Majority of wineries spared after massive #KincadeFire burns over 78,000 acres. Hear from winemakers in Sonoma County who say their doors are open: https://t.co/T9rZGwtSlN",,,2019-11-05 01:30:03
Kincade,"RT WineEnthusiast: Majority of wineries spared after massive #KincadeFire burns over 78,000 acres. Hear from winemakers in Sonoma County who say their doors are open: https://t.co/bj9BzCzswt",,,2019-11-05 01:31:15
Kincade,"RT WineEnthusiast: Majority of wineries spared after massive #KincadeFire burns over 78,000 acres. Hear from winemakers in Sonoma County who say their doors are open: https://t.co/bf5PDN3aI4",,,2019-11-05 01:34:06
Kincade,"Burn scar from California's #KincadeFire seen from space by @NASA's ASTER.

https://t.co/nk2drqmFtS https://t.co/XxjBZHqlBK",https://twitter.com/NASAJPL/status/1191531541303742465/photo/1,,2019-11-05 01:43:51
Kincade,"""Burn scar from California's #KincadeFire seen from space by NASA's ASTER.

https://t.co/uCNCCHadIJ https://t.co/S7AfbD5QEj"" #tech #science #space #NASA #JPL #news",https://twitter.com/NASAJPL/status/1191531541303742465/photo/1,,2019-11-05 01:44:24
